t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1421318592,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.497069,0.008398,9.210019,29.575863,calls/second,milliseconds
1421318597,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.492417,0.007727,9.057791,29.412008,calls/second,milliseconds
1421318602,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.487920,0.007109,8.908079,29.249061,calls/second,milliseconds
1421318607,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.483464,0.006541,8.760841,29.087017,calls/second,milliseconds
1421318612,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.479098,0.006018,8.616037,28.925870,calls/second,milliseconds
1421318617,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.474797,0.005537,8.473627,28.765617,calls/second,milliseconds
1421318622,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.470587,0.005094,8.333570,28.606251,calls/second,milliseconds
1421318627,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.466447,0.004687,8.195828,28.447768,calls/second,milliseconds
1421318632,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.462379,0.004312,8.060363,28.290163,calls/second,milliseconds
1421318637,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.458381,0.003967,7.927137,28.133431,calls/second,milliseconds
1421318642,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.454433,0.003650,7.796113,27.977567,calls/second,milliseconds
1421318647,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.450586,0.003358,7.667254,27.822567,calls/second,milliseconds
1421318652,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.446779,0.003090,7.540526,27.668426,calls/second,milliseconds
1421318657,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.443053,0.002843,7.415892,27.515139,calls/second,milliseconds
1421318662,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.439379,0.002615,7.293318,27.362701,calls/second,milliseconds
